zip,city,state,avg_lat,avg_long,rest_pr_1,rest_rv_1,rest_pr_2,rest_rv_2,rest_pr_3,rest_rv_3,rest_pr_4,rest_rv_4,shop_pr_1,shop_rv_1,shop_pr_2,shop_rv_2,shop_pr_3,shop_rv_3,shop_pr_4,shop_rv_4,loca_pr_1,loca_rv_1,loca_pr_2,loca_rv_2,loca_pr_3,loca_rv_3,loca_pr_4,loca_rv_4
04917,Belgrade,ME,44.5215042016637,-69.88441103351582,1,2,1,19,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04969,Plymouth,ME,44.76,-69.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20623,Cheltenham,MD,38.74,-76.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20674,Piney Point,MD,38.138307706665046,-76.50326163525389,0,0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20740,College Park,MD,38.992779747136716,-76.93265569434017,35,3420,27,4072,1,116,0,0,5,61,27,1074,4,50,2,14,3,70,7,170,1,23,0,0
20751,Deale,MD,38.78479139482998,-76.55261645069059,2,70,5,450,0,0,0,0,2,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0
20770,Greenbelt,MD,38.99672663878904,-76.88880903248591,20,579,19,2366,1,2,0,0,12,117,26,334,5,28,2,17,2,43,1,11,0,0,0,0
20886,Montgomery Village,MD,39.17740932081182,-77.19571437912423,8,227,2,162,0,0,0,0,3,26,4,53,0,0,0,0,0,0,0,0,1,2,0,0
21012,Arnold,MD,39.0422059397839,-76.49862829890856,4,49,11,1147,1,14,0,0,1,9,10,72,2,22,0,0,1,2,3,19,1,16,0,0
21048,Finksburg,MD,39.49840524781494,-76.89387971984863,2,15,3,93,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0
21076,Hanover,MD,39.159249584474594,-76.72597686546911,23,1548,37,6904,2,329,1,207,7,21,49,653,18,112,3,10,2,4,4,55,0,0,1,2
21117,Owings Mills,MD,39.41508568374299,-76.78268482510343,46,1658,40,4126,0,0,0,0,8,61,46,483,5,18,2,15,3,20,4,18,1,4,1,12
21239,Baltimore,MD,39.362947653952325,-76.59142685820349,3,14,2,11,0,0,0,0,0,0,2,12,0,0,0,0,0,0,1,10,0,0,0,0
21502,Cumberland,MD,39.63883398330167,-78.79542442009128,34,570,31,1247,1,34,0,0,6,21,20,57,3,4,2,6,0,0,3,22,0,0,0,0
21539,Lonaconing,MD,39.57845594733955,-78.9652482792735,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21550,Oakland,MD,39.43933582413428,-79.37319171202505,7,157,15,523,2,96,0,0,4,11,6,23,3,11,1,10,0,0,1,1,0,0,0,0
21632,Federalsburg,MD,38.69834579383503,-75.77957476327381,1,5,2,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21654,Oxford,MD,38.68823900047667,-76.17018588498576,1,62,4,116,1,88,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21676,Wittman,MD,38.78,-76.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21758,Knoxville,MD,39.33399822077775,-77.67087050430116,1,20,1,128,0,0,0,0,1,1,1,217,0,0,0,0,0,0,0,0,0,0,0,0
21787,Taneytown,MD,39.654885620634936,-77.16386905885125,5,41,1,10,0,0,0,0,0,0,1,1,0,0,1,7,0,0,0,0,0,0,0,0
21813,Bishopville,MD,38.4258698,-75.1678421,1,46,1,35,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
01106,Longmeadow,MA,42.04767916541529,-72.55441077470199,1,36,6,474,1,7,0,0,1,3,10,29,4,23,0,0,0,0,1,2,0,0,0,0
01109,Springfield,MA,42.11995741304546,-72.5483359268856,11,167,5,72,0,0,0,0,2,5,5,17,0,0,0,0,0,0,2,9,0,0,0,0
01346,Heath,MA,42.66,-72.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01440,Gardner,MA,42.56812392720207,-71.98796929878525,13,246,13,526,0,0,0,0,4,20,12,35,2,10,0,0,1,2,1,4,1,3,0,0
01505,Boylston,MA,42.34062568181191,-71.73447533820193,1,11,3,104,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01721,Ashland,MA,42.25576387326557,-71.45297230672575,11,614,10,1109,0,0,0,0,3,12,2,4,0,0,1,4,0,0,3,23,0,0,0,0
01929,Essex,MA,42.63169396859578,-70.77832773923257,4,50,12,1794,1,3,0,0,0,0,2,7,2,3,2,4,0,0,0,0,0,0,0,0
01945,Marblehead,MA,42.50062555581101,-70.85626500248684,11,379,19,1191,3,398,0,0,3,7,22,141,5,52,1,8,1,1,6,36,0,0,0,0
01984,Wenham,MA,42.6073105,-70.8820485,1,13,1,55,0,0,0,0,0,0,1,16,1,3,0,0,0,0,0,0,0,0,0,0
02025,Cohasset,MA,42.23996158850267,-70.81122470938153,3,36,13,575,5,296,0,0,4,12,11,63,1,4,0,0,0,0,2,5,0,0,0,0
02045,Hull,MA,42.27611434127297,-70.86443433640113,8,258,15,1227,0,0,0,0,1,3,2,4,0,0,0,0,1,4,0,0,0,0,0,0
02360,Plymouth,MA,41.95160288522454,-70.67345372959156,32,939,55,5957,2,132,0,0,5,30,35,252,7,71,4,33,1,14,4,50,1,4,0,0
02458,Newton,MA,42.35955549052122,-71.19551362513509,9,506,14,2322,0,0,0,0,2,3,15,347,4,60,1,2,1,24,4,108,0,0,0,0
02481,Wellesley,MA,42.314875133437205,-71.27018682240958,6,263,10,1158,0,0,0,0,2,7,3,59,4,31,1,3,1,20,1,6,1,10,1,5
02542,Sandwich,MA,41.7582703,-70.50052640000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02543,Woods Hole,MA,41.52430235530071,-70.67015516494544,3,416,6,704,2,265,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0
02652,North Truro,MA,42.03737275935534,-70.09030573561357,0,0,8,448,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02747,North Dartmouth,MA,41.64180656668592,-70.99593498072696,19,636,23,1443,0,0,0,0,5,17,30,195,9,35,3,26,0,0,3,12,1,53,3,12
02767,Raynham,MA,41.92182048797185,-71.0549143527264,17,369,19,1035,0,0,0,0,5,97,19,92,2,5,2,6,0,0,2,4,0,0,0,0
02770,Rochester,MA,41.75534885374545,-70.80415418558202,1,8,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48041,Memphis,MI,42.915452532496474,-82.76759426423392,1,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48054,East China,MI,42.770541787535,-82.48870646208525,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48062,Richmond,MI,42.79917466315355,-82.74120994946033,9,173,3,46,0,0,0,0,4,19,10,22,1,3,0,0,0,0,2,6,0,0,0,0
48064,Casco,MI,42.7794503446045,-82.68250022314456,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48092,Warren,MI,42.51130252187128,-83.06050048973391,34,1106,14,962,0,0,0,0,8,38,17,277,5,31,1,18,0,0,0,0,2,8,0,0
48096,Ray,MI,42.7298812866211,-82.960807800293,1,8,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0
48202,Detroit,MI,42.36554963826006,-83.0730374541558,24,648,14,1454,1,111,0,0,7,110,15,231,4,23,1,1,0,0,1,11,0,0,0,0
48212,Hamtramck,MI,42.40168836339789,-83.0570824230381,26,1132,11,1033,1,30,0,0,6,51,8,39,3,16,0,0,2,5,0,0,0,0,0,0
48237,Oak Park,MI,42.466153265103095,-83.18623063002887,22,1203,14,855,0,0,0,0,11,80,20,138,1,6,0,0,2,11,2,4,0,0,0,0
48417,Burt,MI,43.2484550476074,-83.9336853027344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48502,Flint,MI,43.01623063914597,-83.68977966807586,16,386,9,413,0,0,0,0,1,1,7,17,5,6,1,3,0,0,1,3,0,0,0,0
48601,Saginaw,MI,43.40848377368599,-83.9068541256392,5,30,3,20,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0
48624,Gladwin,MI,44.030544513275416,-84.4580011692466,10,82,4,21,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
48662,Wheeler,MI,43.41,-84.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48748,National City,MI,44.29548679850666,-83.6898509601448,2,28,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48875,Portland,MI,42.86522212764368,-84.89345483701162,7,54,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49046,Delton,MI,42.50267349933214,-85.4129779011696,2,11,4,39,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0
49076,Olivet,MI,42.44198584284588,-84.92516673452792,2,6,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49093,Three Rivers,MI,41.94916102004682,-85.64399665700078,11,101,11,191,0,0,0,0,3,20,5,11,0,0,1,2,0,0,0,0,0,0,0,0
49103,Berrien Springs,MI,41.954962878367695,-86.34875367700113,9,160,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49224,Albion,MI,42.25361582512386,-84.7528307307444,7,80,7,71,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
49240,Grass Lake,MI,42.269205276175505,-84.20448592946595,5,54,1,8,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49265,Onsted,MI,42.023617394483644,-84.17146883792479,1,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49326,Gowen,MI,43.25,-85.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49347,Trufant,MI,43.3126691474892,-85.3540386588998,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49629,Elk Rapids,MI,44.899022134052075,-85.40917245626888,6,165,5,389,1,81,0,0,1,6,6,14,2,2,0,0,0,0,0,0,0,0,0,0
49632,Falmouth,MI,44.243549,-85.08503,1,9,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
49649,Kingsley,MI,44.58435,-85.53616500000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49676,Rapid City,MI,44.84257228930217,-85.30449360202998,1,7,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49733,Frederic,MI,44.779181485848945,-84.75426688346886,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49762,Naubinway,MI,46.07188052626104,-85.30291657079712,3,33,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49895,Wetmore,MI,46.159442506328205,-86.60054683685301,0,0,1,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49915,Caspian,MI,46.06,-88.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49953,Ontonagon,MI,46.84955273021,-89.44244739488913,1,77,2,16,0,0,0,0,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0
49965,Toivola,MI,46.8907329138131,-88.86559097688256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55055,Newport,MN,44.87701997059336,-93.00148363875871,3,43,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55060,Owatonna,MN,44.091051777912405,-93.23568755991435,14,129,18,311,0,0,1,8,1,4,3,26,1,2,0,0,0,0,0,0,0,0,0,0
55073,Scandia,MN,45.25369703333333,-92.8026104,0,0,2,38,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
55362,Monticello,MN,45.29490739450425,-93.79024997749592,10,97,14,249,0,0,0,0,3,7,4,5,2,4,1,4,0,0,0,0,0,0,0,0
55382,South Haven,MN,45.30351450000001,-94.188559,1,7,1,11,0,0,0,0,1,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55987,Winona,MN,44.04099678591817,-91.64379687072105,24,365,14,403,1,24,0,0,4,10,10,31,5,17,1,1,1,2,0,0,0,0,0,0
56003,North Mankato,MN,44.17462258443521,-94.02415005480185,4,43,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56057,Le Center,MN,44.398962115249795,-93.71912850724978,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56080,Saint Clair,MN,44.08,-93.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56083,Sanborn,MN,44.2385216,-95.1283188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56098,Winnebago,MN,43.76,-94.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56174,Storden,MN,44.0359726,-95.3215332,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56216,Blomkest,MN,44.94,-95.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56221,Chokio,MN,45.57,-96.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56241,Granite Falls,MN,44.80590644832966,-95.54597071441187,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56266,Morgan,MN,44.41,-94.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56303,Saint Cloud,MN,45.566789779380045,-94.18761088883629,7,102,2,34,0,0,0,0,1,3,5,13,1,2,0,0,2,4,1,2,1,5,0,0
56332,Garfield,MN,45.97692067918796,-95.48172772570659,1,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56442,Crosslake,MN,46.67905914344889,-94.11397335560999,1,9,11,301,0,0,0,0,2,15,3,13,1,2,0,0,0,0,0,0,0,0,0,0
56520,Breckenridge,MN,46.26356675,-96.5918812,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56556,McIntosh,MN,47.636359999999996,-95.88847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56567,New York Mills,MN,46.51795372901785,-95.37565564736722,1,9,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56573,Perham,MN,46.593571169180116,-95.57229028012337,2,7,6,104,0,0,0,0,1,3,2,5,1,1,0,0,0,0,0,0,0,0,0,0
56601,Bemidji,MN,47.486283489504544,-94.88293140894324,19,211,22,602,1,44,0,0,4,9,10,31,3,7,0,0,0,0,1,1,1,2,0,0
56725,Goodridge,MN,48.14,-95.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56744,Oslo,MN,48.19,-97.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38683,Walnut,MS,34.949248888814395,-88.90910688300676,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38868,Shannon,MS,34.119453899999996,-88.71937259999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38927,Enid,MS,34.11,-89.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39116,Mize,MS,31.8673531739053,-89.5537861139531,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39146,Pickens,MS,32.802795,-89.96112099999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39167,Star,MS,32.09,-90.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39176,Vaiden,MS,33.333778983646326,-89.75902968012667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39216,Jackson,MS,32.33362326050429,-90.16849204819441,10,280,15,1974,2,190,0,0,3,31,3,17,1,2,1,3,1,5,1,2,0,0,0,0
39348,Paulding,MS,32.0,-89.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63031,Florissant,MO,38.798428059093204,-90.33934826084759,33,759,19,1029,0,0,0,0,7,23,14,64,3,9,1,2,1,3,2,8,0,0,0,0
63044,Bridgeton,MO,38.7504270539831,-90.42188004169977,26,448,17,688,0,0,0,0,6,69,16,127,4,27,1,2,0,0,2,4,0,0,0,0
63133,Pagedale,MO,38.67886275702076,-90.30762148910351,8,71,1,8,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
63431,Anabel,MO,39.74,-92.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63435,Canton,MO,40.12702227777017,-91.53137699615007,3,20,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63538,Elmer,MO,39.95,-92.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63561,Queen City,MO,40.416367,-92.566427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63828,Canalou,MO,36.75,-89.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63939,Fairdealing,MO,36.67,-90.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63943,Grandin,MO,36.833654192421704,-90.8233179098355,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64083,Raymore,MO,38.81105005613792,-94.47719680313364,17,364,5,97,0,0,0,0,3,67,8,44,4,7,0,0,0,0,1,1,0,0,0,0
64120,Kansas City,MO,39.12526442475625,-94.5275680000976,5,369,1,3,0,0,0,0,2,22,2,16,1,3,0,0,1,14,0,0,0,0,0,0
64123,Kansas City,MO,39.109097925760366,-94.5197455910523,4,41,2,13,0,0,0,0,1,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0
64625,Breckenridge,MO,39.76,-93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64628,Brookfield,MO,39.77893578803949,-93.07467837632406,3,14,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64635,Chula,MO,39.92277,-93.46361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64660,Mendon,MO,39.59,-93.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64667,Newtown,MO,40.37,-93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64866,Stark City,MO,36.864327,-94.185585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65239,Cairo,MO,39.51,-92.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65247,Excello,MO,39.63,-92.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65254,Glasgow,MO,39.227178948567705,-92.84154714925128,2,12,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
65258,Holliday,MO,39.49,-92.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65285,Thompson,MO,39.18,-91.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65301,Sedalia,MO,38.702316227223506,-93.2532856524583,16,278,21,464,0,0,0,0,2,8,12,32,4,9,2,2,0,0,2,6,0,0,0,0
65486,Iberia,MO,38.089858568477716,-92.29484564842016,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65583,Waynesville,MO,37.82078373426251,-92.21144862550621,4,45,3,51,0,0,0,0,1,1,4,9,1,1,0,0,0,0,0,0,0,0,1,1
65588,Winona,MO,37.00561,-91.323825,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65604,Ash Grove,MO,37.31756624752615,-93.58553789963324,1,12,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
65637,Dora,MO,36.77,-92.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65650,Flemington,MO,37.8,-93.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65731,Powersite,MO,36.65,-93.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65733,Protem,MO,36.5011617155165,-92.80462358891964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65768,Vanzant,MO,36.96,-92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65772,Washburn,MO,36.587369,-93.964885,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59001,Absarokee,MT,45.50781378499954,-109.44392490205068,1,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59074,Ryegate,MT,46.39,-109.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59215,Circle,MT,47.41741331351871,-105.588637649876,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59241,Hinsdale,MT,48.39396,-107.08465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59414,Black Eagle,MT,47.52583566666666,-111.27883500000002,0,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59731,Garrison,MT,46.59,-112.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59750,Butte,MT,45.9,-112.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59820,Alberton,MT,47.0033271984172,-114.491324718811,0,0,1,27,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59866,Saint Regis,MT,47.29760638000001,-115.09665336,4,83,1,39,0,0,0,0,1,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0
68010,Boys Town,NE,41.262555,-96.1265934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68047,Pender,NE,42.11153385,-96.7059802,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68144,Omaha,NE,41.235191826493825,-96.11977121141878,41,1077,24,1892,1,173,0,0,9,101,47,288,8,74,3,10,1,5,6,46,0,0,0,0
68341,De Witt,NE,40.39,-96.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68431,Rulo,NE,40.05,-95.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68455,Union,NE,40.81,-95.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68643,Leigh,NE,41.7,-97.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68757,Newcastle,NE,42.65,-96.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68812,Amherst,NE,40.837579999999996,-99.27096,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68850,Lexington,NE,40.770360266226504,-99.74239075882231,9,136,3,71,0,0,0,0,1,1,1,6,1,5,0,0,1,3,0,0,0,0,0,0
68862,Ord,NE,41.590492174545545,-98.95184811572264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68935,Edgar,NE,40.3705682605505,-97.9699809104204,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68940,Funk,NE,40.46,-99.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68941,Glenvil,NE,40.5,-98.25,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
68958,Loomis,NE,40.47,-99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69022,Cambridge,NE,40.28212075,-100.16497385,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69034,Indianola,NE,40.23502,-100.41684000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89008,Caliente,NV,37.61285663907273,-114.51546266267131,2,52,1,9,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0
89110,Las Vegas,NV,36.17127206268953,-115.06756263870373,40,2047,20,1243,0,0,0,0,9,96,24,298,4,23,1,12,4,42,1,2,0,0,0,0
89130,Las Vegas,NV,36.24178965198925,-115.22754847424538,33,1696,20,4517,1,192,0,0,11,108,24,622,7,62,1,22,3,16,5,67,1,5,0,0
89412,Black Rock City,NV,40.94966856445325,-119.442715763034,3,82,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89423,Minden,NV,38.964451537104395,-119.77079177990555,11,366,13,1248,1,87,0,0,4,19,11,76,2,21,2,10,1,2,3,24,1,3,0,0
89445,Winnemucca,NV,40.96683794904773,-117.7384060731011,21,434,14,1700,0,0,0,0,7,85,10,31,3,7,0,0,1,2,0,0,0,0,0,0
89821,Crescent Valley,NV,40.52,-116.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03032,Auburn,NH,43.0029358293048,-71.36205245040007,2,36,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03044,Fremont,NH,42.98246930054797,-71.1277707025047,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03052,Litchfield,NH,42.86384948226613,-71.4544012806719,1,42,1,45,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
03076,Pelham,NH,42.71420538531088,-71.31739685579245,3,51,6,144,0,0,0,0,2,3,6,41,3,15,1,5,1,2,0,0,1,1,0,0
03087,Windham,NH,42.805511628216365,-71.29047543528705,4,190,12,754,0,0,0,0,0,0,7,57,2,12,1,7,1,2,0,0,0,0,0,0
03261,Northwood,NH,43.20351986219656,-71.17629813921238,1,23,6,267,0,0,0,0,1,2,4,21,0,0,0,0,0,0,0,0,0,0,0,0
