zip,city,state,cat,pr_1,rv_1,pr_2,rv_2,pr_3,rv_3,pr_4,rv_4,avg_lat,avg_long,db_city
77612,Buna,TX,restaurants,5,8,0,0,0,0,0,0,30.448178087779286,-93.96672358180024,Buna
77612,Buna,TX,shopping,0,0,1,1,0,0,0,0,30.427662092802052,-93.95661036923934,Buna
77612,Buna,TX,localservices,0,0,0,0,0,0,0,0,30.4218801856041,-93.9510997384787,Buna
77640,Port Arthur,TX,restaurants,10,129,11,283,0,0,0,0,29.923353391593313,-93.97785829623614,Port Arthur
77640,Port Arthur,TX,shopping,2,10,5,12,3,9,1,3,29.934118613460047,-93.9944332690339,Port Arthur
77640,Port Arthur,TX,localservices,0,0,1,3,0,0,0,0,29.906568347226198,-93.97183478396528,Port Arthur
78009,Castroville,TX,restaurants,6,88,9,372,0,0,0,0,29.356040660116047,-98.87648380851046,Castroville
78009,Castroville,TX,shopping,0,0,8,24,0,0,0,0,29.355953386596024,-98.86693996565118,Castroville
78009,Castroville,TX,localservices,0,0,0,0,0,0,0,0,29.352197341836114,-98.87449161700809,Castroville
78010,Center Point,TX,restaurants,2,14,2,70,0,0,0,0,29.93751968097856,-99.05315048843974,Center Point
78010,Center Point,TX,shopping,0,0,0,0,0,0,0,0,29.93,-99.03,Center Point
78010,Center Point,TX,localservices,0,0,0,0,0,0,0,0,29.93,-99.03,Center Point
78056,Mico,TX,restaurants,0,0,1,2,0,0,0,0,29.550890517385568,-98.9126742583495,Mico
78056,Mico,TX,shopping,0,0,0,0,0,0,0,0,29.53,-98.93,Mico
78056,Mico,TX,localservices,0,0,0,0,0,0,0,0,29.53,-98.93,Mico
78066,Rio Medina,TX,restaurants,0,0,0,0,0,0,0,0,29.5,-98.85,Rio Medina
78066,Rio Medina,TX,shopping,0,0,0,0,0,0,0,0,29.5,-98.85,Rio Medina
78066,Rio Medina,TX,localservices,0,0,0,0,0,0,0,0,29.5,-98.85,Rio Medina
78104,Beeville,TX,restaurants,0,0,0,0,0,0,0,0,28.52,-97.76,Beeville
78104,Beeville,TX,shopping,0,0,0,0,0,0,0,0,28.52,-97.76,Beeville
78104,Beeville,TX,localservices,0,0,0,0,0,0,0,0,28.52,-97.76,Beeville
78116,Gillett,TX,restaurants,0,0,0,0,0,0,0,0,29.13,-97.8,Gillett
78116,Gillett,TX,shopping,0,0,0,0,0,0,0,0,29.13,-97.8,Gillett
78116,Gillett,TX,localservices,0,0,0,0,0,0,0,0,29.13,-97.8,Gillett
78160,Stockdale,TX,restaurants,2,14,1,6,0,0,0,0,29.23273680357196,-97.95814111054027,Stockdale
78160,Stockdale,TX,shopping,0,0,0,0,0,0,0,0,29.283963534973502,-97.9607409679991,Stockdale
78160,Stockdale,TX,localservices,0,0,0,0,0,0,0,0,29.23,-97.96,Stockdale
78229,San Antonio,TX,restaurants,49,4032,26,3331,1,148,0,0,29.50715362217621,-98.56973213528352,San Antonio
78229,San Antonio,TX,shopping,8,95,33,524,4,64,3,33,29.503698809625995,-98.5719262770599,San Antonio
78229,San Antonio,TX,localservices,2,43,2,6,1,5,0,0,29.508770358637655,-98.5720025993642,San Antonio
78254,San Antonio,TX,restaurants,11,263,10,1331,0,0,0,0,29.520039113293862,-98.695719357643,San Antonio
78254,San Antonio,TX,shopping,8,26,5,47,1,6,0,0,29.520815857698402,-98.6989405161222,San Antonio
78254,San Antonio,TX,localservices,1,2,1,28,0,0,0,0,29.522753097366127,-98.69338560847872,San Antonio
78256,San Antonio,TX,restaurants,5,117,16,3951,6,797,0,0,29.597072901733483,-98.61390977054533,San Antonio
78256,San Antonio,TX,shopping,3,15,13,82,17,160,4,69,29.594291313841584,-98.61694782237832,San Antonio
78256,San Antonio,TX,localservices,1,2,0,0,1,10,1,3,29.59979372368198,-98.61891190909532,San Antonio
78335,Aransas Pass,TX,restaurants,0,0,0,0,0,0,0,0,27.87,-97.09,Aransas Pass
78335,Aransas Pass,TX,shopping,0,0,0,0,0,0,0,0,27.87,-97.09,Aransas Pass
78335,Aransas Pass,TX,localservices,0,0,0,0,0,0,0,0,27.87,-97.09,Aransas Pass
78341,Benavides,TX,restaurants,0,0,0,0,0,0,0,0,27.63,-98.5,Benavides
78341,Benavides,TX,shopping,0,0,0,0,0,0,0,0,27.63,-98.5,Benavides
78341,Benavides,TX,localservices,0,0,0,0,0,0,0,0,27.63,-98.5,Benavides
78606,Blanco,TX,restaurants,7,271,5,472,1,5,0,0,30.092325369415406,-98.41923680035664,Blanco
78606,Blanco,TX,shopping,3,12,6,20,0,0,0,0,30.107500009421525,-98.39923543730075,Blanco
78606,Blanco,TX,localservices,0,0,0,0,0,0,0,0,30.098123250000004,-98.42246184999999,Blanco
78626,Georgetown,TX,restaurants,29,1313,22,4234,0,0,0,0,30.640634679728617,-97.6796655158647,Georgetown
78626,Georgetown,TX,shopping,8,37,27,393,10,61,3,29,30.637775797289358,-97.67723200865743,Georgetown
78626,Georgetown,TX,localservices,1,26,3,47,1,5,1,6,30.63877186187929,-97.67059605237168,Georgetown
78757,Austin,TX,restaurants,41,7624,29,9322,2,1623,0,0,30.35615199988664,-97.7331433721558,Austin
78757,Austin,TX,shopping,12,340,50,2720,16,635,1,17,30.35564915275586,-97.73325377703542,Austin
78757,Austin,TX,localservices,6,501,10,372,5,173,0,0,30.353950459900556,-97.73191002892258,Austin
78877,Quemado,TX,restaurants,0,0,0,0,0,0,0,0,28.95,-100.63,Quemado
78877,Quemado,TX,shopping,0,0,0,0,0,0,0,0,28.95,-100.63,Quemado
78877,Quemado,TX,localservices,0,0,0,0,0,0,0,0,28.95,-100.63,Quemado
79001,Adrian,TX,restaurants,1,57,0,0,0,0,0,0,35.2703008252638,-102.66980657006,Adrian
79001,Adrian,TX,shopping,1,57,0,0,0,0,0,0,35.2703008252638,-102.66980657006,Adrian
79001,Adrian,TX,localservices,0,0,0,0,0,0,0,0,35.27,-102.66,Adrian
79036,Fritch,TX,restaurants,1,4,2,7,0,0,0,0,35.64070846898275,-101.6009982514815,Fritch
79036,Fritch,TX,shopping,0,0,0,0,0,0,0,0,35.64,-101.59,Fritch
79036,Fritch,TX,localservices,0,0,0,0,0,0,0,0,35.64,-101.59,Fritch
79261,Turkey,TX,restaurants,1,13,0,0,0,0,0,0,34.392695,-100.897226,Turkey
79261,Turkey,TX,shopping,0,0,0,0,0,0,0,0,34.39,-100.89,Turkey
79261,Turkey,TX,localservices,0,0,0,0,0,0,0,0,34.39,-100.89,Turkey
79359,Seagraves,TX,restaurants,1,3,0,0,0,0,0,0,32.9399516,-102.5625503,Seagraves
79359,Seagraves,TX,shopping,0,0,0,0,0,0,0,0,32.94,-102.56,Seagraves
79359,Seagraves,TX,localservices,0,0,0,0,0,0,0,0,32.94,-102.56,Seagraves
79567,Winters,TX,restaurants,1,4,1,3,0,0,0,0,31.96008375,-99.9627951,Winters
79567,Winters,TX,shopping,0,0,0,0,0,0,0,0,31.96,-99.93,Winters
79567,Winters,TX,localservices,0,0,0,0,0,0,0,0,31.96,-99.93,Winters
79602,Abilene,TX,restaurants,9,159,6,330,1,144,0,0,32.414978943005735,-99.7220633379586,Abilene
79602,Abilene,TX,shopping,2,4,8,50,4,20,0,0,32.41270410941157,-99.73253153058293,Abilene
79602,Abilene,TX,localservices,1,2,3,13,0,0,0,0,32.41828361478534,-99.73302792638832,Abilene
79849,San Elizario,TX,restaurants,0,0,1,3,0,0,0,0,31.59855851085012,-106.274395459391,San Elizario
79849,San Elizario,TX,shopping,0,0,0,0,0,0,0,0,31.57006,-106.26788,San Elizario
79849,San Elizario,TX,localservices,0,0,0,0,0,0,0,0,31.57,-106.26,San Elizario
79904,El Paso,TX,restaurants,22,509,9,396,1,8,0,0,31.843180098986238,-106.44125330669257,El Paso
79904,El Paso,TX,shopping,5,26,5,22,3,7,0,0,31.84991316982972,-106.43762039076779,El Paso
79904,El Paso,TX,localservices,1,1,0,0,0,0,0,0,31.86132233970713,-106.43797426449416,El Paso
84022,Dugway,UT,restaurants,0,0,0,0,0,0,0,0,40.39,-112.63,Dugway
84022,Dugway,UT,shopping,0,0,0,0,0,0,0,0,40.39,-112.63,Dugway
84022,Dugway,UT,localservices,0,0,0,0,0,0,0,0,40.39,-112.63,Dugway
84062,Pleasant Grove,UT,restaurants,17,1175,5,296,0,0,0,0,40.36111151931792,-111.74607842752242,Pleasant Grove
84062,Pleasant Grove,UT,shopping,5,16,12,85,1,3,2,20,40.3627668226567,-111.75064640368394,Pleasant Grove
84062,Pleasant Grove,UT,localservices,0,0,0,0,0,0,0,0,40.36126990790986,-111.7437896498624,Pleasant Grove
84119,West Valley City,UT,restaurants,48,2296,30,2324,0,0,0,0,40.698629603903015,-111.94877726103924,Salt Lake City
84119,West Valley City,UT,shopping,11,125,27,236,8,30,1,4,40.69956447734275,-111.95018335523395,Salt Lake City
84119,West Valley City,UT,localservices,2,3,5,35,1,4,0,0,40.70615691586416,-111.94533569684198,Salt Lake City
84324,Mantua,UT,restaurants,0,0,0,0,0,0,0,0,41.49,-111.95,Mantua
84324,Mantua,UT,shopping,0,0,0,0,0,0,0,0,41.49,-111.95,Mantua
84324,Mantua,UT,localservices,0,0,0,0,0,0,0,0,41.49,-111.95,Mantua
84627,Ephraim,UT,restaurants,6,77,6,95,0,0,0,0,39.358923876951295,-111.58690780950529,Ephraim
84627,Ephraim,UT,shopping,1,1,0,0,0,0,0,0,39.366458317991665,-111.58818811548234,Ephraim
84627,Ephraim,UT,localservices,0,0,0,0,0,0,0,0,39.3592,-111.58688,Ephraim
84655,Santaquin,UT,restaurants,5,81,2,55,0,0,0,0,39.972687147625045,-111.78415325088577,Santaquin
84655,Santaquin,UT,shopping,0,0,0,0,0,0,0,0,39.99,-111.81,Santaquin
84655,Santaquin,UT,localservices,0,0,0,0,0,0,0,0,39.98602,-111.76393,Santaquin
84739,Joseph,UT,restaurants,0,0,0,0,0,0,0,0,38.63,-112.21,Joseph
84739,Joseph,UT,shopping,0,0,0,0,0,0,0,0,38.63,-112.21,Joseph
84739,Joseph,UT,localservices,0,0,0,0,0,0,0,0,38.63,-112.21,Joseph
84761,Parowan,UT,restaurants,6,198,2,87,0,0,0,0,37.845672366640905,-112.83264052301617,Parowan
84761,Parowan,UT,shopping,0,0,1,2,0,0,0,0,37.84252134791688,-112.8272136662245,Parowan
84761,Parowan,UT,localservices,0,0,0,0,0,0,0,0,37.91,-112.85,Parowan
84775,Torrey,UT,restaurants,0,0,7,645,1,175,0,0,38.304451193713334,-111.4115643718511,Torrey
84775,Torrey,UT,shopping,0,0,0,0,0,0,0,0,38.2893567113144,-111.40986203240418,Torrey
84775,Torrey,UT,localservices,0,0,0,0,0,0,0,0,37.93,-110.95,Torrey
05048,Hartland,VT,restaurants,0,0,2,100,0,0,0,0,43.53943995,-72.39962215,Hartland
05048,Hartland,VT,shopping,0,0,0,0,0,0,0,0,43.55,-72.4,Hartland
05048,Hartland,VT,localservices,0,0,0,0,0,0,0,0,43.53835,-72.44187,Hartland
05081,Wells River,VT,restaurants,0,0,2,77,0,0,0,0,44.15586593940936,-72.0612450490359,Wells River
05081,Wells River,VT,shopping,0,0,0,0,0,0,0,0,44.15,-72.06,Wells River
05081,Wells River,VT,localservices,0,0,0,0,0,0,0,0,44.15,-72.06,Wells River
05667,Plainfield,VT,restaurants,1,23,1,44,0,0,0,0,44.27810221801757,-72.42401727180989,Plainfield
05667,Plainfield,VT,shopping,1,3,0,0,0,0,1,1,44.27798000000001,-72.42391096666667,Plainfield
05667,Plainfield,VT,localservices,0,0,0,0,0,0,0,0,44.28,-72.43,Plainfield
05770,Shoreham,VT,restaurants,1,5,0,0,1,20,0,0,43.9141130737257,-73.31168709484405,Shoreham
05770,Shoreham,VT,shopping,0,0,0,0,0,0,0,0,43.8859,-73.33279,Shoreham
05770,Shoreham,VT,localservices,0,0,0,0,0,0,0,0,43.9,-73.32,Shoreham
05825,Coventry,VT,restaurants,1,9,0,0,0,0,0,0,44.8663213735313,-72.261755695764,Coventry
05825,Coventry,VT,shopping,0,0,0,0,0,0,0,0,44.86,-72.25,Coventry
05825,Coventry,VT,localservices,0,0,0,0,0,0,0,0,44.86,-72.25,Coventry
20136,Bristow,VA,restaurants,7,398,10,915,0,0,0,0,38.74154537979088,-77.56078052638267,Bristow
20136,Bristow,VA,shopping,0,0,8,166,2,11,0,0,38.748974103135524,-77.56003848528326,Bristow
20136,Bristow,VA,localservices,0,0,2,44,1,10,0,0,38.748079743794506,-77.56799050723956,Bristow
20141,Round Hill,VA,restaurants,1,42,0,0,0,0,0,0,39.1335956761963,-77.76548587700195,Round Hill
20141,Round Hill,VA,shopping,1,3,0,0,3,28,0,0,39.13446750000001,-77.77194,Round Hill
20141,Round Hill,VA,localservices,0,0,0,0,0,0,0,0,39.12882,-77.76846,Round Hill
20152,South Riding,VA,restaurants,18,892,16,2047,1,23,0,0,38.923689360494095,-77.51397669809948,Chantilly
20152,South Riding,VA,shopping,3,32,12,251,3,43,0,0,38.922212113097636,-77.508494240379,Chantilly
20152,South Riding,VA,localservices,1,13,2,19,0,0,0,0,38.912667234057444,-77.51496316953974,Chantilly
20180,Lovettsville,VA,restaurants,2,47,5,347,0,0,1,143,39.274478270452995,-77.6291916798146,Lovettsville
20180,Lovettsville,VA,shopping,1,1,0,0,0,0,1,10,39.26773080952964,-77.6482308561198,Lovettsville
20180,Lovettsville,VA,localservices,0,0,0,0,0,0,0,0,39.268298568312815,-77.6285766721415,Lovettsville
20186,Warrenton,VA,restaurants,27,892,27,1992,2,249,0,0,38.734217788870566,-78.24397216270114,Warrenton
20186,Warrenton,VA,shopping,12,64,44,323,8,46,2,15,38.71902448255171,-77.79910654880314,Warrenton
20186,Warrenton,VA,localservices,4,8,8,51,0,0,0,0,38.71099768957692,-77.80101089161731,Warrenton
22151,Springfield,VA,restaurants,12,698,7,766,0,0,0,0,38.801961338592086,-77.20058873446116,Springfield
22151,Springfield,VA,shopping,1,9,12,151,1,1,0,0,38.80472085253789,-77.21056193203711,Springfield
22151,Springfield,VA,localservices,0,0,3,45,1,1,0,0,38.80192841036431,-77.19918424380923,Springfield
22304,Alexandria,VA,restaurants,24,1811,38,4739,0,0,0,0,38.80950601705722,-77.12569365440852,Alexandria
22304,Alexandria,VA,shopping,7,206,30,991,9,161,0,0,38.80917381020892,-77.12402080872624,Alexandria
22304,Alexandria,VA,localservices,4,38,8,87,4,39,0,0,38.81023134263728,-77.1222419323842,Alexandria
22406,Fredericksburg,VA,restaurants,23,572,13,425,0,0,1,42,38.3528286215796,-77.50783970812562,Fredericksburg
22406,Fredericksburg,VA,shopping,2,6,4,28,0,0,0,0,38.353411490214285,-77.50463455039836,Fredericksburg
22406,Fredericksburg,VA,localservices,1,3,2,9,1,3,0,0,38.357727811669974,-77.51207554931548,Fredericksburg
22482,Kilmarnock,VA,restaurants,4,29,12,471,0,0,0,0,37.71895119029171,-76.38321189889426,Kilmarnock
22482,Kilmarnock,VA,shopping,2,3,5,5,2,7,1,3,37.715515632845374,-76.38150768790238,Kilmarnock
22482,Kilmarnock,VA,localservices,0,0,1,1,1,3,0,0,37.71164127268505,-76.38271760567203,Kilmarnock
22603,Winchester,VA,restaurants,13,117,13,437,0,0,2,12,39.209016690187774,-78.16247069715183,Winchester
22603,Winchester,VA,shopping,1,6,9,59,1,3,0,0,39.22095240273067,-78.16016534110179,Winchester
22603,Winchester,VA,localservices,2,5,2,16,1,3,0,0,39.21636840696332,-78.17236636938736,Winchester
22831,Hinton,VA,restaurants,0,0,0,0,0,0,0,0,38.48,-79.0,Hinton
22831,Hinton,VA,shopping,0,0,0,0,0,0,0,0,38.48,-79.0,Hinton
22831,Hinton,VA,localservices,0,0,0,0,0,0,0,0,38.48,-79.0,Hinton
22952,Lyndhurst,VA,restaurants,0,0,0,0,0,0,0,0,37.96,-78.96,Lyndhurst
22952,Lyndhurst,VA,shopping,0,0,0,0,0,0,0,0,37.96,-78.96,Lyndhurst
22952,Lyndhurst,VA,localservices,0,0,0,0,0,0,0,0,38.03277425,-78.92881904999999,Lyndhurst
23503,Norfolk,VA,restaurants,17,625,13,729,0,0,0,0,36.949425628977686,-76.2545721826787,Norfolk
23503,Norfolk,VA,shopping,3,11,3,37,0,0,0,0,36.946488884549666,-76.2534190303413,Norfolk
23503,Norfolk,VA,localservices,1,9,1,1,0,0,0,0,36.95003866616554,-76.25644438830496,Norfolk
23663,Hampton,VA,restaurants,12,208,8,918,1,5,0,0,37.03392011868241,-76.3147195288518,Hampton
23663,Hampton,VA,shopping,2,2,4,17,1,3,0,0,37.029769018830635,-76.31554650338879,Hampton
23663,Hampton,VA,localservices,1,2,0,0,0,0,0,0,37.03587842818495,-76.31231185229375,Hampton
23833,Church Road,VA,restaurants,0,0,0,0,0,0,0,0,37.15,-77.63,Church Road
23833,Church Road,VA,shopping,0,0,0,0,0,0,0,0,37.15,-77.63,Church Road
23833,Church Road,VA,localservices,0,0,0,0,0,0,0,0,37.15,-77.63,Church Road
23834,Colonial Heights,VA,restaurants,34,847,32,1337,1,8,0,0,37.257955953187114,-77.39956538740394,Colonial Heights
23834,Colonial Heights,VA,shopping,16,42,35,200,12,68,3,8,37.254074975976394,-75.81705965435144,Colonial Heights
23834,Colonial Heights,VA,localservices,2,6,2,9,0,0,0,0,37.25885990982705,-77.40532474922823,Colonial Heights
23894,Wilsons,VA,restaurants,0,0,0,0,0,0,0,0,37.14,-77.85,Wilsons
23894,Wilsons,VA,shopping,0,0,0,0,0,0,0,0,37.14,-77.85,Wilsons
23894,Wilsons,VA,localservices,0,0,0,0,0,0,0,0,37.14,-77.85,Wilsons
23963,Red House,VA,restaurants,0,0,0,0,0,0,0,0,37.18,-78.8,Red House
23963,Red House,VA,shopping,0,0,0,0,0,0,0,0,37.18,-78.8,Red House
23963,Red House,VA,localservices,0,0,0,0,0,0,0,0,37.18,-78.8,Red House
23964,Red Oak,VA,restaurants,0,0,0,0,0,0,0,0,36.76,-78.63,Red Oak
23964,Red Oak,VA,shopping,0,0,0,0,0,0,0,0,36.76,-78.63,Red Oak
23964,Red Oak,VA,localservices,0,0,0,0,0,0,0,0,36.76,-78.63,Red Oak
23967,Saxe,VA,restaurants,0,0,0,0,0,0,0,0,36.93,-78.66,Saxe
23967,Saxe,VA,shopping,0,0,0,0,0,0,0,0,36.93,-78.66,Saxe
23967,Saxe,VA,localservices,0,0,0,0,0,0,0,0,36.93,-78.66,Saxe
24011,Roanoke,VA,restaurants,12,708,24,1913,2,230,1,85,37.27149538505969,-79.94004440312791,Roanoke
24011,Roanoke,VA,shopping,1,3,6,32,2,11,1,3,37.271056055078745,-79.93986437263122,Roanoke
24011,Roanoke,VA,localservices,0,0,0,0,0,0,0,0,37.271698443798556,-79.9399445682611,Roanoke
24082,Critz,VA,restaurants,0,0,0,0,0,0,0,0,36.62,-80.11,Critz
24082,Critz,VA,shopping,0,0,0,0,0,0,0,0,36.62,-80.11,Critz
24082,Critz,VA,localservices,0,0,0,0,0,0,0,0,36.62,-80.11,Critz
24112,Martinsville,VA,restaurants,19,182,11,181,0,0,0,0,36.68461927331968,-79.87059021959432,Martinsville
24112,Martinsville,VA,shopping,1,2,3,3,0,0,0,0,36.693033091834835,-79.88043449656315,Martinsville
24112,Martinsville,VA,localservices,0,0,0,0,0,0,0,0,36.6834433797712,-79.86547542427456,Martinsville
24137,Penhook,VA,restaurants,0,0,1,4,0,0,0,0,36.97081068648856,-79.62814674231886,Penhook
24137,Penhook,VA,shopping,0,0,0,0,0,0,0,0,37.0024,-79.619403,Penhook
24137,Penhook,VA,localservices,0,0,0,0,0,0,0,0,36.98,-79.63,Penhook
24161,Sandy Level,VA,restaurants,0,0,0,0,0,0,0,0,37.0,-79.55,Sandy Level
24161,Sandy Level,VA,shopping,0,0,0,0,0,0,0,0,37.0,-79.55,Sandy Level
24161,Sandy Level,VA,localservices,0,0,0,0,0,0,0,0,37.0,-79.55,Sandy Level
24171,Stuart,VA,restaurants,6,27,3,32,0,0,0,0,36.64598983128797,-80.25166515818798,Stuart
24171,Stuart,VA,shopping,0,0,2,3,0,0,0,0,36.62420562184565,-80.23889228806578,Stuart
24171,Stuart,VA,localservices,0,0,1,2,0,0,0,0,36.673157632384935,-80.25446885539246,Stuart
24216,Appalachia,VA,restaurants,0,0,0,0,0,0,0,0,36.9,-82.78,Appalachia
24216,Appalachia,VA,shopping,0,0,0,0,0,0,0,0,36.9,-82.78,Appalachia
24216,Appalachia,VA,localservices,0,0,0,0,0,0,0,0,36.9,-82.78,Appalachia
24239,Davenport,VA,restaurants,0,0,0,0,0,0,0,0,37.12,-82.15,Davenport
24239,Davenport,VA,shopping,0,0,0,0,0,0,0,0,37.12,-82.15,Davenport
24239,Davenport,VA,localservices,0,0,0,0,0,0,0,0,37.12,-82.15,Davenport
24474,Selma,VA,restaurants,0,0,0,0,0,0,0,0,37.81,-79.85,Selma
24474,Selma,VA,shopping,0,0,0,0,0,0,0,0,37.81,-79.85,Selma
24474,Selma,VA,localservices,0,0,0,0,0,0,0,0,37.81,-79.85,Selma
24549,Dry Fork,VA,restaurants,0,0,0,0,0,0,0,0,36.75,-79.41,Dry Fork
24549,Dry Fork,VA,shopping,0,0,0,0,0,0,0,0,36.75,-79.41,Dry Fork
24549,Dry Fork,VA,localservices,0,0,0,0,0,0,0,0,36.75,-79.41,Dry Fork
24572,Madison Heights,VA,restaurants,16,140,2,6,1,2,0,0,37.448346644889,-79.12044423193932,Madison Heights
24572,Madison Heights,VA,shopping,3,5,1,2,0,0,0,0,37.46130345656474,-79.11714970668292,Madison Heights
24572,Madison Heights,VA,localservices,0,0,0,0,0,0,0,0,37.45296452,-79.11505764,Madison Heights
98024,Fall City,WA,restaurants,3,167,4,514,0,0,0,0,47.56643829927088,-121.88751383078139,Fall City
98024,Fall City,WA,shopping,1,13,3,20,1,28,0,0,47.56204998363565,-121.88071237546916,Fall City
98024,Fall City,WA,localservices,0,0,0,0,0,0,0,0,47.562327536051434,-121.892393485677,Fall City
98027,Issaquah,WA,restaurants,17,1619,45,9693,3,1423,0,0,47.53823032560608,-122.04249553763442,Issaquah
98027,Issaquah,WA,shopping,4,40,30,607,11,207,3,73,47.533457252184625,-122.03776785155715,Issaquah
98027,Issaquah,WA,localservices,0,0,10,196,0,0,0,0,47.5344401470894,-122.04047021711565,Issaquah
98031,Kent,WA,restaurants,20,1465,22,2501,0,0,0,0,47.3981827778927,-122.20273286650784,Kent
98031,Kent,WA,shopping,5,79,8,147,2,26,3,11,47.39903613773904,-122.20455749372549,Kent
98031,Kent,WA,localservices,1,3,1,5,0,0,1,10,47.401621383412454,-122.20455859669228,Kent
98057,Renton,WA,restaurants,43,4503,26,7198,1,863,0,0,47.47800874888449,-122.21308406488927,Renton
98057,Renton,WA,shopping,11,363,40,842,4,66,2,25,47.478951402889656,-122.21148363349012,Renton
98057,Renton,WA,localservices,1,16,5,144,2,25,1,12,47.476607157816346,-122.213812591062,Renton
98101,Seattle,WA,restaurants,10,1972,5,587,1,493,0,0,47.606594829180075,-122.33518192250028,Seattle
98101,Seattle,WA,shopping,2,77,9,160,8,141,5,97,47.60638888763436,-122.33655057847587,Seattle
98101,Seattle,WA,localservices,0,0,0,0,0,0,0,0,47.60951335572734,-122.33457426874608,Seattle
98118,Seattle,WA,restaurants,35,2836,45,8540,1,201,0,0,47.5478318636108,-122.28081625750191,Seattle
98118,Seattle,WA,shopping,11,230,28,526,2,22,1,10,47.54691028395895,-122.28056139947627,Seattle
98118,Seattle,WA,localservices,6,187,2,12,1,6,0,0,47.54613257718184,-122.27925926024946,Seattle
98251,Gold Bar,WA,restaurants,3,318,3,230,0,0,0,0,47.8494875908393,-121.6848913928287,Gold Bar
98251,Gold Bar,WA,shopping,0,0,1,1,1,15,0,0,47.847730342331,-121.67382604052733,Gold Bar
98251,Gold Bar,WA,localservices,0,0,0,0,0,0,0,0,47.85385,-121.69491,Gold Bar
98321,Buckley,WA,restaurants,3,195,3,102,0,0,0,0,47.161005573186756,-122.04670068561134,Buckley
98321,Buckley,WA,shopping,1,1,1,2,1,1,0,0,47.15553512840977,-122.06613128436621,Buckley
98321,Buckley,WA,localservices,0,0,0,0,0,0,0,0,47.16182944297222,-122.06968828396862,Buckley
98338,Graham,WA,restaurants,7,381,7,559,0,0,0,0,47.05580823317101,-122.2970725599324,Graham
98338,Graham,WA,shopping,1,3,2,11,2,6,0,0,47.05164339614324,-122.29967053111987,Graham
98338,Graham,WA,localservices,0,0,1,5,0,0,0,0,47.05754352159534,-122.30235920474975,Graham
98355,Mineral,WA,restaurants,0,0,0,0,0,0,0,0,46.71,-122.11,Mineral
98355,Mineral,WA,shopping,0,0,0,0,0,0,0,0,46.71,-122.11,Mineral
98355,Mineral,WA,localservices,0,0,0,0,0,0,0,0,46.71,-122.11,Mineral
98359,Olalla,WA,restaurants,0,0,1,17,0,0,0,0,47.4218899656378,-122.541663832963,Olalla
98359,Olalla,WA,shopping,0,0,1,1,0,0,0,0,47.426964999999996,-122.57243500000001,Olalla
98359,Olalla,WA,localservices,0,0,0,0,0,0,0,0,47.43,-122.57,Olalla
98391,Bonney Lake,WA,restaurants,17,616,22,2191,0,0,0,0,47.17080636418776,-122.15847293909889,Bonney Lake
98391,Bonney Lake,WA,shopping,5,48,23,255,2,17,0,0,47.17010295158334,-122.16209658789924,Bonney Lake
98391,Bonney Lake,WA,localservices,2,9,3,13,1,3,0,0,47.181490692210225,-122.17323218220703,Bonney Lake
98409,Tacoma,WA,restaurants,32,2215,35,6042,0,0,0,0,47.21631784481611,-122.47494842687139,Tacoma
98409,Tacoma,WA,shopping,4,8,40,692,21,435,1,7,47.21625789861147,-122.46909034872579,Tacoma
98409,Tacoma,WA,localservices,2,35,5,101,4,198,1,3,47.21620280825229,-122.47558536284934,Tacoma
98418,Tacoma,WA,restaurants,17,1093,4,610,0,0,0,0,47.22291722530181,-122.4396461856008,Tacoma
98418,Tacoma,WA,shopping,2,13,6,76,1,1,0,0,47.22271570015694,-122.44106022384908,Tacoma
98418,Tacoma,WA,localservices,0,0,1,7,2,11,0,0,47.223682899720984,-122.44115974372214,Tacoma
98512,Olympia,WA,restaurants,9,357,4,478,0,0,0,0,46.98563472781099,-122.94094235971812,Olympia
98512,Olympia,WA,shopping,3,40,13,181,1,6,0,0,46.993461393033414,-122.94095320807097,Olympia
98512,Olympia,WA,localservices,0,0,2,10,0,0,0,0,46.99793991934712,-122.94090360981804,Olympia
98544,Galvin,WA,restaurants,0,0,0,0,0,0,0,0,46.74,-123.03,Galvin
98544,Galvin,WA,shopping,0,0,0,0,0,0,0,0,46.74,-123.03,Galvin
98544,Galvin,WA,localservices,0,0,0,0,0,0,0,0,46.74185,-123.02605,Galvin
98584,Shelton,WA,restaurants,23,659,19,849,1,22,0,0,47.21663828494644,-123.1027054585797,Shelton
98584,Shelton,WA,shopping,8,35,10,73,3,8,1,5,47.030149081543435,-122.94722243930553,Shelton
98584,Shelton,WA,localservices,1,3,2,16,1,7,2,10,47.21503846492103,-123.10679213559963,Shelton
98605,Bingen,WA,restaurants,3,46,4,140,0,0,0,0,45.72193501377891,-121.46908417482345,Bingen
98605,Bingen,WA,shopping,0,0,2,10,0,0,0,0,45.71444483333334,-121.4660756,Bingen
98605,Bingen,WA,localservices,0,0,0,0,0,0,0,0,45.77,-121.66,Bingen
98628,Klickitat,WA,restaurants,0,0,1,24,0,0,0,0,45.81413,-121.160964,Klickitat
98628,Klickitat,WA,shopping,0,0,0,0,0,0,0,0,45.89,-121.08,Klickitat
98628,Klickitat,WA,localservices,0,0,0,0,0,0,0,0,45.823897,-121.125588,Klickitat
98814,Carlton,WA,restaurants,0,0,0,0,0,0,0,0,48.21,-120.16,Carlton
