,range_of_agi,num_of_returns,agi,taxable_pen_ann_amount,real_estate_tax_amount,pers_prop_tax_amount,net_invsmnt_inc_tax_amount,total_all_a_cols,total_chosen_a_cols,affluence,zipcode
23083,21,220,11351,172,33,0,0,39647,11556,52.527272727272724,73627
23084,21,610,35741,2309,101,0,0,133383,38151,62.54262295081967,73628
23085,21,1330,63571,5843,209,19,0,230404,69642,52.36240601503759,73632
23086,21,240,12033,850,0,0,0,39315,12883,53.67916666666667,73639
23087,21,240,10368,912,11,0,0,34016,11291,47.045833333333334,73641
23088,21,5050,276898,16243,2088,97,127,1106718,295453,58.50554455445545,73644
23089,21,450,19212,1290,29,0,0,65998,20531,45.62444444444444,73645
23090,21,170,11597,567,0,0,0,38135,12164,71.55294117647058,73646
23091,21,290,12441,867,38,0,0,42950,13346,46.02068965517241,73647
23092,21,380,20147,1610,76,0,0,74243,21833,57.455263157894734,73650
23093,21,1470,58763,5973,201,10,0,207364,64947,44.18163265306122,73651
23094,21,350,22001,1287,68,0,0,82803,23356,66.73142857142857,73654
23095,21,300,12582,1964,27,0,0,40628,14573,48.57666666666667,73655
23096,21,100,7317,229,0,0,0,21102,7546,75.46,73658
23097,21,150,7852,413,0,0,0,25848,8265,55.1,73660
23098,21,170,6695,169,0,0,0,22198,6864,40.37647058823529,73661
23099,21,1630,80244,5777,440,25,0,306534,86486,53.05889570552147,73662
23100,21,600,37217,1751,91,17,0,141130,39076,65.12666666666667,73663
23101,21,450,17027,1486,16,0,0,57250,18529,41.175555555555555,73664
23102,21,120,5561,0,0,0,0,18036,5561,46.34166666666667,73666
23103,21,210,12955,976,0,0,0,42779,13931,66.33809523809524,73667
23104,21,730,42113,3079,136,4,0,153476,45332,62.0986301369863,73669
23105,21,100,4508,615,0,0,0,12630,5123,51.23,73673
23106,21,9450,365926,19544,1440,194,114,1309071,387218,40.975449735449736,73701
23107,21,12640,871022,62331,7794,315,1712,3568154,943174,74.61819620253165,73703
23108,21,200,4894,0,0,0,0,14267,4894,24.47,73705
23109,21,210,9576,334,0,0,0,30192,9910,47.19047619047619,73716
23110,21,2700,171039,11250,571,73,472,654262,183405,67.92777777777778,73717
23111,21,210,10004,512,28,0,0,35034,10544,50.20952380952381,73718
23112,21,110,7274,292,0,0,0,23981,7566,68.78181818181818,73720
23113,21,180,12790,598,21,0,0,47885,13409,74.49444444444444,73722
23114,21,480,27787,1927,39,0,0,95627,29753,61.985416666666666,73724
23115,21,180,11659,953,0,0,0,38797,12612,70.06666666666666,73726
23116,21,100,6012,0,0,0,0,20056,6012,60.12,73727
23117,21,820,65811,3489,232,30,218,262522,69780,85.09756097560975,73728
23118,21,250,15289,838,54,0,0,52291,16181,64.724,73729
23119,21,280,13455,909,14,0,0,44797,14378,51.35,73730
23120,21,420,25067,850,61,0,0,87769,25978,61.852380952380955,73734
23121,21,340,18931,930,89,0,0,67742,19950,58.6764705882353,73735
23122,21,190,10928,415,36,0,0,40583,11379,59.88947368421053,73736
23123,21,1470,78082,5998,377,23,0,293353,84480,57.46938775510204,73737
23124,21,460,20897,1162,60,0,0,70818,22119,48.084782608695654,73738
23125,21,170,7470,442,17,0,0,25083,7929,46.641176470588235,73739
23126,21,270,12966,1041,32,0,0,42561,14039,51.99629629629629,73741
23127,21,1600,99842,3250,360,24,205,375338,103681,64.800625,73742
23128,21,130,9559,0,0,0,0,28153,9559,73.53076923076924,73744
23129,21,110,6368,410,0,0,0,21411,6778,61.61818181818182,73747
23130,21,170,7485,513,0,0,0,23596,7998,47.04705882352941,73749
23131,21,3050,243695,9190,1298,43,1101,971844,255327,83.71377049180327,73750
23132,21,210,13273,570,83,0,0,48289,13926,66.31428571428572,73753
23133,21,480,25372,2113,77,0,0,88001,27562,57.420833333333334,73754
23134,21,320,13369,1183,38,0,0,44449,14590,45.59375,73755
23135,21,130,13624,0,0,0,0,47317,13624,104.8,73756
23136,21,640,34783,2934,91,8,0,128094,37816,59.0875,73759
23137,21,190,10587,308,43,0,0,38163,10938,57.56842105263158,73760
23138,21,180,13222,441,0,0,0,44294,13663,75.90555555555555,73761
23139,21,1020,106202,3803,402,10,507,452202,110924,108.74901960784314,73762
23140,21,670,42321,2083,97,0,0,160205,44501,66.41940298507463,73763
23141,21,420,24497,1278,86,0,0,88773,25861,61.57380952380952,73766
23142,21,660,40346,1950,186,14,0,152092,42496,64.38787878787879,73768
23143,21,180,7240,436,0,0,0,22639,7676,42.644444444444446,73771
23144,21,1500,108145,4959,296,10,816,406178,114226,76.15066666666667,73772
23145,21,730,37337,2811,132,10,0,131554,40290,55.19178082191781,73773
23146,21,5840,317562,18839,1924,124,256,1226725,338705,57.99743150684932,73801
23147,21,390,24949,1409,55,0,0,85393,26413,67.72564102564102,73832
23148,21,610,31982,3371,43,0,0,109292,35396,58.02622950819672,73834
23149,21,110,5616,201,0,0,0,15661,5817,52.88181818181818,73835
23150,21,190,9928,560,0,0,0,33903,10488,55.2,73838
23151,21,250,12843,722,30,0,0,43310,13595,54.38,73840
23152,21,200,9176,1360,0,0,0,27890,10536,52.68,73841
23153,21,220,10249,644,0,0,0,32891,10893,49.513636363636365,73842
23154,21,290,12418,942,24,0,0,40544,13384,46.15172413793103,73843
23155,21,110,5322,166,0,0,0,15071,5488,49.89090909090909,73844
23156,21,830,41458,2992,83,4,0,143009,44537,53.659036144578316,73848
23157,21,890,44575,2852,129,0,0,161950,47556,53.433707865168536,73852
23158,21,180,12731,798,22,0,0,46764,13551,75.28333333333333,73853
23159,21,260,17318,690,33,0,0,58599,18041,69.38846153846154,73857
23160,21,690,37797,2134,178,0,0,136454,40109,58.12898550724638,73858
23161,21,580,31390,1901,48,0,0,106108,33339,57.48103448275862,73859
23162,21,510,28365,1837,36,0,0,101808,30238,59.29019607843137,73860
23163,21,230,10321,484,17,0,0,35312,10822,47.052173913043475,73931
23164,21,830,44024,3384,163,19,0,159773,47590,57.33734939759036,73932
23165,21,680,27307,1978,23,0,0,89572,29308,43.1,73933
23166,21,290,12722,642,15,0,0,41358,13379,46.13448275862069,73938
23167,21,480,23869,1938,61,0,0,82058,25868,53.891666666666666,73939
23168,21,6300,316047,9968,826,127,135,1208290,327103,51.92111111111111,73942
23169,21,150,6253,0,0,0,0,17937,6253,41.68666666666667,73944
23170,21,1230,63769,1869,160,26,0,238659,65824,53.515447154471545,73945
23171,21,220,8708,413,0,0,0,26676,9121,41.45909090909091,73947
23172,21,630,30342,1419,83,7,0,105198,31851,50.55714285714286,73949
23173,21,650,33228,1469,111,10,0,119396,34818,53.566153846153846,73950
23174,21,420,18103,814,18,0,0,57910,18935,45.083333333333336,73951
23175,21,150,5115,201,0,0,0,14709,5316,35.44,74001
23176,21,790,37039,2904,139,11,0,128861,40093,50.75063291139241,74002
23177,21,5360,248116,14885,1388,68,105,939741,264562,49.358582089552236,74003
23178,21,11870,914308,66319,9961,346,703,3869892,991637,83.54144903117101,74006
23179,21,11540,996705,44364,16618,482,970,4395560,1059139,91.77980935875216,74008
23180,21,3960,187655,12835,1072,70,50,703564,201682,50.92979797979798,74010
23181,21,12720,1083579,54660,15627,466,1760,4716718,1156092,90.8877358490566,74011
23182,21,27880,1700090,95603,20985,842,543,6828962,1818063,65.21029411764705,74012
23183,21,16600,1096569,68008,13018,601,352,4442579,1178548,70.99686746987952,74014
23184,21,3650,217574,14348,2037,99,43,863555,234101,64.1372602739726,74015
23185,21,2270,99944,10348,432,20,0,353222,110744,48.78590308370044,74016
23186,21,11010,626331,47624,4667,308,170,2403765,679100,61.6802906448683,74017
23187,21,8080,527177,34615,5304,272,185,2108078,567553,70.24170792079208,74019
23188,21,2860,159623,12558,951,60,131,575979,173323,60.60244755244755,74020
23189,21,8630,539763,31305,5562,284,116,2152948,577030,66.8632676709154,74021
23190,21,710,34962,2475,133,0,0,124190,37570,52.91549295774648,74022
23191,21,4200,221534,12981,966,58,74,835776,235613,56.098333333333336,74023
23192,21,450,19616,1318,63,0,0,67049,20997,46.66,74026
23193,21,380,15831,1366,33,0,0,51981,17230,45.3421052631579,74027
23194,21,730,32497,2051,105,0,0,116903,34653,47.46986301369863,74028
23195,21,2100,95425,8570,559,39,0,348025,104593,49.80619047619047,74029
23196,21,1400,66788,4109,321,7,0,236573,71225,50.875,74030
23197,21,890,43761,4530,205,10,0,153541,48506,54.50112359550562,74032
23198,21,5390,291885,13181,2819,167,20,1125389,308072,57.156215213358074,74033
23199,21,1340,51936,5249,158,7,0,177740,57350,42.798507462686565,74035
23200,21,3000,171796,10374,1181,71,63,664017,183485,61.16166666666667,74036
23201,21,8840,840775,33611,13468,464,941,3713538,889259,100.59490950226244,74037
23202,21,750,34719,2662,121,3,0,121814,37505,50.00666666666667,74038
23203,21,1500,71074,4223,327,27,0,253863,75651,50.434,74039
23204,21,1120,61923,2970,537,20,0,236822,65450,58.4375,74041
23205,21,160,7163,0,0,0,0,23456,7163,44.76875,74042
23206,21,3100,157890,10737,970,45,30,580877,169672,54.73290322580645,74044
23207,21,130,6747,363,0,0,0,22758,7110,54.69230769230769,74045
23208,21,2680,160998,8873,1497,67,95,648912,171530,64.00373134328358,74047
23209,21,2280,107037,8670,561,107,20,394545,116395,51.050438596491226,74048
23210,21,290,8845,370,0,0,0,25293,9215,31.775862068965516,74050
23211,21,760,39761,2617,257,13,0,149303,42648,56.11578947368421,74051
23212,21,440,17170,1093,36,0,0,55553,18299,41.58863636363636,74052
23213,21,2150,128884,9004,1288,64,0,506790,139240,64.76279069767442,74053
23214,21,210,7466,347,0,0,0,24153,7813,37.2047619047619,74054
23215,21,20550,1584055,85855,20044,844,1803,6694018,1692601,82.36501216545012,74055
23216,21,1930,85080,7489,377,16,0,303495,92962,48.16683937823834,74056
23217,21,1530,67244,7357,263,12,0,235731,74876,48.938562091503265,74058
23218,21,2440,130464,10652,854,47,66,479103,142083,58.230737704918035,74059
23219,21,240,9250,557,0,0,0,28584,9807,40.8625,74060
23220,21,820,49896,3971,417,17,0,196936,54301,66.22073170731707,74061
23221,21,370,16164,1486,87,0,0,54186,17737,47.93783783783784,74062
23222,21,13130,743561,52791,7032,306,304,2892133,803994,61.23335872048743,74063
23223,21,12030,686975,42214,5065,282,339,2756846,734875,61.08686616791355,74066
23224,21,6250,385220,22716,3930,213,110,1522627,412189,65.95024,74070
23225,21,750,37790,2409,118,13,0,131856,40330,53.77333333333333,74072
23226,21,2300,147157,9622,1327,63,46,568474,158215,68.7891304347826,74073
23227,21,10840,724432,57582,7782,220,1137,3015144,791153,72.98459409594096,74074
23228,21,8680,432956,44960,3568,159,160,1633650,481803,55.50725806451613,74075
23229,21,1800,80172,5807,307,27,0,293789,86313,47.95166666666667,74079
23230,21,1060,66369,4671,580,22,0,263361,71642,67.5867924528302,74080
23231,21,620,25981,2010,68,0,0,85117,28059,45.25645161290323,74081
23232,21,450,21802,1259,97,0,0,79733,23158,51.46222222222222,74083
23233,21,190,7536,482,0,0,0,24818,8018,42.2,74084
23234,21,950,46169,3471,171,0,0,165122,49811,52.432631578947365,74085
23235,21,550,97618,1077,1090,0,1105,502323,100890,183.43636363636364,74103
23236,21,4720,291986,12240,3205,96,607,1201181,308134,65.28262711864407,74104
23237,21,12120,1276254,42555,20563,291,4990,6070425,1344653,110.94496699669968,74105
23238,21,6030,167894,12093,826,61,0,575017,180874,29.99568822553897,74106
23239,21,7440,321233,18155,1898,115,173,1166730,341574,45.910483870967745,74107
23240,21,2880,110778,6542,499,23,0,377758,117842,40.91736111111111,74108
23241,21,4900,129246,4249,213,25,0,400659,133733,27.292448979591835,74110
23242,21,9110,368702,22395,2303,104,18,1312558,393522,43.1967069154775,74112
23243,21,7700,1165926,32305,18222,173,5218,5597038,1221844,158.68103896103895,74114
23244,21,8390,253193,10795,449,58,0,811577,264495,31.52502979737783,74115
23245,21,1410,51546,2460,188,10,0,173886,54204,38.44255319148936,74116
23246,21,1620,189876,5246,2140,27,1336,860306,198625,122.60802469135803,74119
23247,21,2240,189600,4593,2488,32,300,863465,197013,87.95223214285714,74120
23248,21,3620,93070,6202,175,23,0,296732,99470,27.477900552486187,74126
23249,21,6450,251712,21115,1675,108,41,903177,274651,42.5815503875969,74127
23250,21,5220,177872,10777,676,52,0,578430,189377,36.27911877394636,74128
23251,21,7620,280681,17780,1436,92,0,947559,299989,39.368635170603675,74129
23252,21,770,24018,1703,57,0,0,77625,25778,33.47792207792208,74130
23253,21,1160,78021,4446,1053,24,35,326513,83579,72.05086206896551,74131
23254,21,3930,369263,19669,4998,106,693,1663404,394729,100.43994910941475,74132
23255,21,22050,1648978,88610,22201,635,1067,7015948,1761491,79.88621315192744,74133
23256,21,8520,485284,20852,6600,252,84,1936338,513072,60.219718309859154,74134
23257,21,9830,592154,36183,6970,222,442,2404251,635971,64.6969481180061,74135
23258,21,13270,1072317,49893,13590,387,6770,4677606,1142957,86.13089675960813,74136
23259,21,12520,1675268,64029,32344,523,5224,8067856,1777388,141.96389776357827,74137
23260,21,8270,365443,24528,2699,145,95,1318872,392910,47.510278113663844,74145
23261,21,5570,186054,6344,731,37,0,612496,193166,34.67971274685817,74146
23262,21,4160,178663,18018,771,28,20,653453,197500,47.47596153846154,74301
23263,21,1200,59980,5520,417,28,0,225627,65945,54.954166666666666,74330
23264,21,2550,148315,16186,1567,61,192,583767,166321,65.22392156862745,74331
23265,21,700,32448,2408,153,0,0,116213,35009,50.01285714285714,74332
23266,21,420,17238,1783,40,0,0,55957,19061,45.38333333333333,74333
23267,21,1840,87401,7434,403,33,0,313867,95271,51.77771739130435,74337
23268,21,1850,71203,4101,199,16,0,239107,75519,40.82108108108108,74338
23269,21,940,26940,2003,18,0,0,82675,28961,30.809574468085106,74339
23270,21,290,14028,2026,124,0,0,49699,16178,55.786206896551725,74340
23271,21,680,26965,2755,82,0,0,89164,29802,43.826470588235296,74342
23272,21,1220,51742,4148,146,7,0,181433,56043,45.93688524590164,74343
23273,21,5280,281515,38604,2747,190,135,1083978,323191,61.21041666666667,74344
23274,21,2890,121784,10868,513,32,198,442600,133395,46.15743944636678,74346
23275,21,1220,49426,4126,200,13,0,168171,53765,44.06967213114754,74347
23276,21,350,18960,2169,162,0,0,69751,21291,60.831428571428575,74349
23277,21,330,13290,1278,53,0,0,43911,14621,44.306060606060605,74350
23278,21,2400,114871,9298,472,17,0,404720,124658,51.94083333333333,74352
23279,21,6660,276453,23512,991,68,205,996011,301229,45.22957957957958,74354
23280,21,150,4295,341,0,0,0,11685,4636,30.906666666666666,74358
23281,21,200,6261,329,0,0,0,17949,6590,32.95,74359
23282,21,5860,306127,25977,1689,102,91,1145228,333986,56.99419795221843,74361
23283,21,1090,41072,3493,78,8,0,133981,44651,40.96422018348624,74363
23284,21,620,24357,1771,83,0,0,82981,26211,42.2758064516129,74364
23285,21,1690,72168,6838,227,13,0,241925,79246,46.89112426035503,74365
23286,21,460,17049,1974,57,0,0,55526,19080,41.47826086956522,74366
23287,21,190,7772,700,0,0,0,24711,8472,44.589473684210525,74367
23288,21,670,29767,2849,69,0,0,100968,32685,48.78358208955224,74369
23289,21,1360,53894,5076,151,13,0,184703,59134,43.48088235294118,74370
23290,21,5790,232770,22678,1092,80,150,855771,256770,44.347150259067355,74401
23291,21,11470,551396,54313,3054,217,371,2033069,609351,53.1256320836966,74403
23292,21,1760,88698,7357,529,43,0,326468,96627,54.90170454545454,74421
23293,21,270,12877,1304,34,0,0,44475,14215,52.648148148148145,74422
23294,21,390,16804,1950,40,0,0,56512,18794,48.18974358974359,74423
23295,21,430,18753,2989,66,18,0,65613,21826,50.75813953488372,74425
23296,21,3400,144126,16871,617,113,93,533520,161820,47.59411764705882,74426
23297,21,550,28570,4108,199,0,0,103207,32877,59.776363636363634,74427
23298,21,340,15423,1156,41,0,0,54510,16620,48.88235294117647,74428
23299,21,6320,379137,21150,3006,171,104,1471287,403568,63.85569620253165,74429
23300,21,250,10664,1190,28,0,0,35968,11882,47.528,74430
23301,21,310,11869,1227,17,0,0,38116,13113,42.3,74431
23302,21,3630,164469,25548,1050,175,17,617707,191259,52.688429752066114,74432
23303,21,3640,206473,16608,1292,68,37,795111,224478,61.66978021978022,74434
23304,21,1210,55326,5010,171,10,0,195887,60517,50.014049586776856,74435
23305,21,1980,94684,7101,471,31,0,354262,102287,51.66010101010101,74436
23306,21,3460,143963,13493,473,42,0,507298,157971,45.65635838150289,74437
23307,21,1870,83542,8206,318,26,0,297840,92092,49.247058823529414,74441
23308,21,300,12104,1344,22,0,0,39519,13470,44.9,74442
23309,21,1190,58003,4889,359,13,0,214794,63264,53.16302521008404,74445
23310,21,370,14606,1154,40,0,0,48914,15800,42.7027027027027,74446
23311,21,5880,235099,23899,971,63,94,837897,260126,44.239115646258504,74447
23312,21,700,34230,3030,128,5,0,122686,37393,53.418571428571425,74450
23313,21,1510,71584,8087,393,20,0,259396,80084,53.035761589403975,74451
23314,21,240,9659,476,19,0,0,32524,10154,42.30833333333333,74452
23315,21,1210,59988,5734,343,26,0,223773,66091,54.62066115702479,74454
23316,21,1000,39584,6094,127,11,0,138020,45816,45.816,74455
23317,21,140,7483,586,0,0,0,25326,8069,57.635714285714286,74456
23318,21,210,7502,958,0,0,0,22946,8460,40.285714285714285,74457
23319,21,180,7080,802,0,0,0,21863,7882,43.78888888888889,74460
23320,21,2740,116625,12984,452,76,0,431896,130137,47.495255474452556,74462
23321,21,10590,442778,41444,1966,124,75,1586013,486387,45.928895184135975,74464
23322,21,5090,234881,21083,1098,87,66,850017,257215,50.53339882121807,74467
23323,21,930,45614,4633,150,6,0,164911,50403,54.196774193548386,74469
23324,21,550,23418,2299,65,0,0,81811,25782,46.876363636363635,74470
23325,21,550,19776,1565,59,0,0,63719,21400,38.90909090909091,74471
23326,21,220,8654,768,0,0,0,27579,9422,42.82727272727273,74472
23327,21,290,16422,1127,68,0,0,57885,17617,60.748275862068965,74477
23328,21,10160,491800,53209,2214,280,191,1835108,547694,53.906889763779525,74501
23329,21,160,6215,586,0,0,0,19446,6801,42.50625,74522
23330,21,2210,90602,8557,279,37,0,333507,99475,45.01131221719457,74523
23331,21,3330,144168,12724,590,94,49,532414,157625,47.33483483483484,74525
23332,21,340,12903,1614,0,0,0,40424,14517,42.69705882352941,74531
23333,21,340,14770,1057,31,0,0,48552,15858,46.641176470588235,74533
23334,21,610,29165,2819,40,0,0,105543,32024,52.498360655737706,74536
23335,21,1560,67946,6273,148,17,0,240665,74384,47.68205128205128,74538
23336,21,110,4299,0,0,0,0,12853,4299,39.08181818181818,74543
23337,21,350,11826,1507,0,0,0,35234,13333,38.09428571428571,74546
23338,21,1250,51369,5698,128,30,0,174843,57225,45.78,74547
23339,21,320,13123,1614,28,0,0,45468,14765,46.140625,74552
23340,21,510,21898,3560,44,0,0,72977,25502,50.003921568627455,74553
23341,21,750,30190,3369,78,0,0,99932,33637,44.849333333333334,74554
23342,21,290,12282,1506,29,0,0,42809,13817,47.644827586206894,74555
23343,21,180,5872,260,0,0,0,16873,6132,34.06666666666667,74556
23344,21,160,6306,729,0,0,0,17928,7035,43.96875,74557
23345,21,130,4137,350,0,0,0,11058,4487,34.51538461538462,74558
23346,21,250,8593,1069,0,0,0,26802,9662,38.648,74560
23347,21,770,33263,3226,79,11,0,118346,36579,47.505194805194805,74561
23348,21,340,12868,1362,17,0,0,44335,14247,41.90294117647059,74562
23349,21,700,28994,3900,75,16,0,101809,32985,47.121428571428574,74563
